Id,Churn
0,0.04975576606128782
1,0.657009339618268
2,0.6467732405006015
3,0.011688353032956227
4,0.005649800162300736
5,0.1176967374824628
6,0.5380804008483635
7,0.2720214275982958
8,0.07322950827825646
9,0.3595423490123338
10,0.21869058896545873
11,0.19640697728641565
12,0.28964129322393845
13,0.11842694191355313
14,0.017670096492639377
15,0.02648911051078371
16,0.1997327106212541
17,0.30140539974239283
18,0.03755080402171133
19,0.01755308188821719
20,0.2449775945621322
21,0.019153194244213637
22,0.750759518400026
23,0.4326706582749339
24,0.12048656597328279
25,0.41993206790128484
26,0.13130233812155762
27,0.03369285460978302
28,0.03619426085380444
29,0.005483015258802165
30,0.6170504753257365
31,0.43484314452961165
32,0.7686332536528115
33,0.5784530356827186
34,0.06748056396235844
35,0.025361772050562892
36,0.5642893391990115
37,0.05010216816437657
38,0.10549951184790753
39,0.04531865161228721
40,0.3189155449275755
41,0.619170230086096
42,0.34712207621344904
43,0.1782011701087821
44,0.3734259596000128
45,0.30731388434828555
46,0.1626624992688722
47,0.13755410450039424
48,0.2488560248461291
49,0.23315869497206038
50,0.4051156096294907
51,0.7415757796243481
52,0.25999383180553015
53,0.13419324664204324
54,0.4460466204609549
55,0.010680329885675686
56,0.024999351371399345
57,0.5805898865893783
58,0.6201094957549124
59,0.3164310530253854
60,0.01711782562073877
61,0.5474287628454954
62,0.18531947460294945
63,0.12413462781969987
64,0.8179760143512947
65,0.010466666977337072
66,0.24758654310815717
67,0.4076119950164649
68,0.015390115590961323
69,0.6170676093103974
70,0.4742549365443025
71,0.6956740876479218
72,0.06221598876984327
73,0.49162859582672597
74,0.8318746808887642
75,0.04368422709542977
76,0.15396328289205635
77,0.12040254890257694
78,0.09835600331665637
79,0.00745296024640365
80,0.3841933899805131
81,0.6978065451850731
82,0.7739502639134868
83,0.17665206262567343
84,0.24824164142436034
85,0.03906794412214867
86,0.05071711552717872
87,0.39512499523323646
88,0.2852717614642554
89,0.24824164142436034
90,0.14015503070362498
91,0.17038911965579592
92,0.8274189811714058
93,0.8279991460715493
94,0.005742628166888258
95,0.028435393227305546
96,0.17016796460691977
97,0.6501187240478701
98,0.25452437516979776
99,0.6358657796049048
100,0.02469216163085696
101,0.8417840968756629
102,0.005638364673162044
103,0.5837850018868389
104,0.008132243856550854
105,0.7627257262730692
106,0.3418223964248958
107,0.08699363704839137
108,0.011742418571337255
109,0.21654907001334145
110,0.14671948410584565
111,0.080484092171813
112,0.42974505371339794
113,0.3838186608923061
114,0.011130360279926463
115,0.8391578216563655
116,0.03240664473342157
117,0.006011431663125786
118,0.040544776480077864
119,0.7161198409295783
120,0.097298676467055
121,0.0436058291893619
122,0.2696736299798883
123,0.3465160502626932
124,0.2936455531759211
125,0.25025193918636895
126,0.6634943972469981
127,0.2270275734290796
128,0.21977583709007584
129,0.15655796281489084
130,0.10152999794351183
131,0.03818411649095208
132,0.006456886728033569
133,0.03836205282947506
134,0.2730086359550238
135,0.051167218018265
136,0.031178328391121883
137,0.007153790417912102
138,0.0704175802348503
139,0.17450504504484143
140,0.009609209454485814
141,0.013873640649149468
142,0.06621523998127168
143,0.0757943219410413
144,0.269587100194535
145,0.17921796927157527
146,0.343566330275799
147,0.013618811694994057
148,0.008627762166137634
149,0.6975928106707638
150,0.043288441137865494
151,0.5935179811279834
152,0.37252500695108787
153,0.03145097065149048
154,0.3298707414128582
155,0.8200310820317187
156,0.04736269803008077
157,0.08167705427201831
158,0.053419003322222346
159,0.11125157167676616
160,0.2454423423051213
161,0.682788649423603
162,0.12528456524425546
163,0.03382099012036163
164,0.5259647762736167
165,0.07182277692852507
166,0.05261092007652022
167,0.17800295331044097
168,0.03300857697052463
169,0.6265138290437063
170,0.7827235587662885
171,0.02276392227920506
172,0.41751509169521883
173,0.4157606786866486
